CHROM	POS	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	S1	s20	S2	s3	s4	s5	s6	s7	s8	s9	
NC_031768.1	1269	40	40	36	44	42	40	49	48	62	34	67	42	33	44	47	44	39	51	36	56
NC_031768.1	1270	40	39	36	44	41	40	49	48	61	34	67	42	33	44	48	44	38	50	36	54
NC_031768.1	1271	40	41	36	44	41	39	49	48	60	34	67	42	34	45	50	44	37	50	36	53
NC_031768.1	1272	40	41	36	44	40	38	48	47	61	35	67	42	34	46	50	43	37	51	36	53
NC_031768.1	1273	39	41	36	43	42	39	48	47	61	36	68	42	34	46	49	40	37	51	35	53
NC_031768.1	1274	39	42	34	43	42	40	48	47	61	36	68	42	34	46	49	40	37	51	35	53
NC_031768.1	1275	39	42	35	41	42	40	48	46	61	36	68	42	34	46	48	41	37	51	36	53
NC_031768.1	1276	38	44	35	41	43	40	49	45	61	35	65	41	34	45	48	41	37	51	35	52
NC_031768.1	1277	38	44	35	41	43	39	49	44	61	34	66	41	34	45	48	42	37	52	35	52
NC_031768.1	1278	39	44	36	41	43	39	49	43	61	34	66	41	34	45	47	41	36	51	35	51
NC_031768.1	1279	38	44	36	40	43	39	49	42	59	35	66	42	34	45	47	40	36	51	34	52
NC_031768.1	1280	36	44	37	40	42	39	49	42	59	35	67	41	34	46	47	41	37	50	35	52
NC_031768.1	1281	37	44	38	41	42	39	49	43	59	35	67	41	34	45	47	41	37	51	35	53
NC_031768.1	1282	39	43	38	40	42	39	48	43	58	34	67	41	34	45	46	39	36	51	35	53
NC_031768.1	1283	37	43	39	40	42	39	49	43	53	32	67	39	35	45	47	39	36	50	35	52
NC_031768.1	1284	37	43	39	41	43	37	51	43	53	31	66	40	35	45	47	39	36	50	34	52
NC_031768.1	1285	38	44	39	41	43	37	51	44	52	31	64	40	37	45	47	39	35	50	34	52
NC_031768.1	1286	38	44	39	40	43	37	51	44	52	31	64	41	39	45	47	38	35	50	34	52
NC_031768.1	1287	38	44	39	40	42	36	51	45	52	31	63	40	39	45	47	38	35	50	33	52
NC_031768.1	1288	38	45	40	40	41	36	50	45	53	29	62	40	39	43	47	36	34	50	33	53
NC_031768.1	1289	39	46	38	41	41	36	50	47	53	29	62	40	39	43	46	36	34	49	34	53
NC_031768.1	1290	39	45	38	41	41	37	50	47	51	29	63	40	39	44	46	36	34	49	34	53
NC_031768.1	1291	40	45	38	41	42	38	50	46	50	29	63	41	39	44	46	35	34	48	34	52
NC_031768.1	1292	40	45	38	41	43	38	48	46	51	29	64	41	40	44	46	34	34	48	34	51
NC_031768.1	1293	40	44	38	41	43	39	48	45	50	30	65	41	40	44	46	34	34	48	33	51
NC_031768.1	1294	40	44	38	41	42	40	47	45	49	29	65	41	38	44	46	34	34	49	32	50
NC_031768.1	1295	39	44	38	41	42	40	47	45	51	29	65	41	38	43	46	34	33	48	32	50
NC_031768.1	1296	39	45	38	42	41	41	47	45	51	28	64	41	38	43	46	34	33	48	32	50
NC_031768.1	1297	40	45	39	42	42	40	48	44	51	26	62	40	39	44	46	34	33	49	32	50
NC_031768.1	1298	38	45	39	42	42	40	48	44	51	26	62	41	39	44	46	34	33	49	33	50
NC_031768.1	1299	38	45	38	42	43	41	48	44	50	27	62	41	39	44	46	34	34	49	34	51
NC_031768.1	1300	39	46	38	43	42	41	49	45	49	27	62	43	39	43	45	34	34	49	35	51
NC_031768.1	1301	39	46	38	43	43	42	49	45	49	27	62	44	39	43	45	34	34	49	35	51
NC_031768.1	1302	39	46	38	42	43	41	47	44	49	27	62	44	39	43	46	33	34	48	35	51
NC_031768.1	1303	37	46	38	42	43	41	47	45	50	27	61	44	39	44	46	32	34	45	35	51
NC_031768.1	1304	37	45	38	42	43	42	48	45	49	27	59	44	41	45	47	32	34	44	34	51
NC_031768.1	1305	37	46	38	41	43	42	49	43	49	27	59	45	42	44	47	32	34	43	34	51
NC_031768.1	1306	38	46	37	39	44	44	47	44	49	28	60	45	41	44	47	31	34	43	34	50
NC_031768.1	1307	38	45	38	39	45	44	47	46	50	30	61	45	41	44	47	31	34	44	36	49
NC_031768.1	1308	39	46	38	41	45	44	46	46	49	30	61	45	41	44	46	30	34	45	37	49
NC_031768.1	1309	40	47	35	41	45	43	46	45	49	31	60	45	41	44	46	31	34	46	36	51
NC_031768.1	1310	41	47	34	41	45	43	46	45	51	31	60	47	41	43	44	31	34	46	36	51
NC_031768.1	1311	40	47	33	42	46	43	47	45	51	32	59	46	41	43	44	34	34	47	35	51
NC_031768.1	1312	42	47	33	42	43	43	47	46	49	32	59	44	41	44	43	35	34	49	35	52
NC_031768.1	1313	42	46	33	42	43	43	47	46	48	32	58	45	41	45	43	36	34	48	35	52
NC_031768.1	1314	42	47	33	42	43	43	47	47	48	32	59	45	43	43	43	36	34	50	35	54
NC_031768.1	1315	43	46	33	42	43	43	48	47	48	32	61	45	43	43	42	35	36	48	35	54
NC_031768.1	1316	43	47	33	42	43	43	48	47	48	34	61	45	43	43	42	36	36	47	35	55
NC_031768.1	1317	42	47	33	42	43	42	48	46	49	34	61	46	43	43	42	35	35	47	35	54
NC_031768.1	1318	44	47	33	41	42	42	48	48	50	35	61	46	42	41	43	35	35	48	36	54
NC_031768.1	1319	44	47	33	40	42	42	49	48	50	35	60	46	42	40	43	34	33	48	37	54
NC_031768.1	1320	44	47	33	39	41	42	49	48	51	35	60	46	43	39	42	34	33	48	37	53
NC_031768.1	1321	44	47	34	39	41	42	48	48	50	36	59	47	43	39	43	34	31	49	37	53
NC_031768.1	1322	44	48	34	39	41	42	46	49	50	37	60	47	43	39	44	33	33	49	38	54
NC_031768.1	1323	45	48	33	39	41	43	43	49	50	37	59	47	42	40	44	34	32	49	38	54
NC_031768.1	1324	44	50	33	39	41	43	40	49	50	37	58	46	41	39	43	35	31	49	39	54
NC_031768.1	1325	45	50	32	39	40	43	39	48	51	37	58	48	41	39	43	38	30	49	41	55
NC_031768.1	1326	47	50	33	40	40	43	39	48	51	37	58	48	42	39	43	38	30	49	42	55
NC_031768.1	1327	46	51	32	38	40	45	40	48	52	37	57	47	42	39	43	37	30	50	42	55
NC_031768.1	1328	46	51	32	38	40	45	40	48	52	38	55	46	42	39	43	37	30	51	41	54
NC_031768.1	1329	46	51	34	38	41	45	40	49	52	38	57	46	42	39	42	37	30	50	41	54
NC_031768.1	1330	47	50	35	37	42	46	40	50	52	38	57	46	43	39	43	37	31	51	41	56
NC_031768.1	1331	47	48	35	37	42	46	41	50	52	38	58	46	42	39	43	37	31	51	41	56
NC_031768.1	1332	46	48	35	37	42	44	41	50	51	38	58	46	42	39	42	36	31	49	41	56
NC_031768.1	1333	45	48	35	37	42	44	41	50	50	38	58	46	42	38	42	36	31	49	42	55
NC_031768.1	1334	45	48	36	37	42	44	41	50	51	38	57	46	42	38	42	37	31	49	42	55
NC_031768.1	1335	44	48	36	37	42	45	41	50	51	38	57	45	42	38	42	37	32	48	41	54
NC_031768.1	1336	44	48	35	37	41	45	40	50	52	36	58	44	42	39	42	37	32	48	41	54
NC_031768.1	1337	45	46	35	37	40	44	40	51	51	35	56	44	43	39	42	38	32	48	41	54
NC_031768.1	1338	46	46	35	37	40	44	41	51	52	35	56	43	42	39	43	38	31	48	41	55
NC_031768.1	1339	46	46	35	37	41	44	41	51	51	35	56	42	41	39	43	38	30	47	41	56
NC_031768.1	1340	45	46	35	37	41	44	42	50	51	35	56	42	41	39	42	38	29	46	41	57
NC_031768.1	1341	46	46	35	37	39	44	42	50	51	36	56	42	43	39	43	38	30	46	41	57
NC_031768.1	1342	46	46	34	38	39	44	41	49	50	36	56	41	42	39	43	37	30	46	42	57
NC_031768.1	1343	45	47	33	39	40	42	43	49	50	36	56	40	42	38	44	37	29	44	41	55
NC_031768.1	1344	45	46	33	39	40	42	42	50	50	35	56	40	42	38	44	37	30	44	40	55
NC_031768.1	1345	45	46	33	39	40	42	42	50	47	36	56	40	42	38	44	37	29	41	38	55
NC_031768.1	1346	46	46	33	39	40	42	43	50	47	36	58	40	40	38	44	37	30	41	39	55
NC_031768.1	1347	46	44	33	40	39	42	43	51	46	36	58	40	40	38	44	36	30	41	39	55
NC_031768.1	1348	46	44	33	41	38	41	43	51	46	36	60	40	40	37	44	36	33	41	39	55
NC_031768.1	1349	46	43	33	41	38	42	43	50	47	36	60	39	40	36	44	36	33	41	39	55
NC_031768.1	1350	44	44	32	42	37	42	44	50	47	36	60	38	40	36	44	36	33	41	40	54
NC_031768.1	1351	44	44	32	42	37	42	43	52	47	36	60	38	39	36	45	36	33	41	40	54
NC_031768.1	1352	44	43	32	40	37	43	43	51	46	35	60	38	38	36	44	35	33	41	40	54
NC_031768.1	1353	45	43	32	40	38	42	44	51	46	35	59	38	38	36	44	34	33	41	40	54
NC_031768.1	1354	45	43	32	41	39	42	44	52	46	35	59	39	38	36	44	34	33	41	43	54
NC_031768.1	1355	45	43	32	41	38	42	44	52	46	35	59	39	38	36	44	34	34	41	44	56
NC_031768.1	1356	45	43	32	41	38	43	43	52	47	35	59	39	38	36	44	34	34	40	47	56
NC_031768.1	1357	46	43	32	41	39	45	42	52	46	35	59	41	38	36	44	34	33	40	46	57
NC_031768.1	1358	47	43	32	41	39	46	44	53	45	35	58	42	38	36	42	34	33	42	46	57
NC_031768.1	1359	48	43	31	42	39	46	43	53	45	36	58	42	38	35	40	34	33	44	46	57
NC_031768.1	1360	48	44	32	42	39	45	40	52	45	35	58	41	38	37	39	34	33	43	47	55
NC_031768.1	1361	47	46	32	43	39	46	41	52	46	35	58	40	38	36	39	35	33	43	47	54
NC_031768.1	1362	48	46	32	45	39	45	40	52	46	36	58	40	37	36	38	35	33	43	47	55
NC_031768.1	1363	49	47	32	48	39	45	42	52	46	36	60	42	36	36	38	36	35	45	47	55
NC_031768.1	1364	50	46	33	49	40	45	42	51	47	34	60	41	35	36	38	37	35	45	46	54
NC_031768.1	1365	50	45	33	46	40	45	42	51	47	34	60	40	35	36	39	37	35	45	46	54
NC_031768.1	1366	50	45	33	46	40	45	42	51	47	33	61	40	35	35	38	37	36	45	46	54
NC_031768.1	1367	52	44	33	46	39	45	42	51	47	34	61	38	36	35	39	38	36	45	45	54
NC_031768.1	1368	52	44	33	45	40	45	43	49	47	35	61	39	36	36	40	38	36	45	44	54
NC_031768.1	1369	52	45	33	44	41	47	43	49	48	35	61	40	36	36	40	40	36	45	44	53
NC_031768.1	1370	53	45	33	44	42	47	43	49	48	35	60	41	35	36	40	40	36	45	44	54
NC_031768.1	1371	54	45	33	44	44	47	43	49	49	35	60	42	35	36	38	40	35	46	45	55
NC_031768.1	1372	54	45	33	44	45	46	43	47	48	35	59	42	36	36	39	39	35	46	45	55
NC_031768.1	1373	55	45	36	44	45	47	42	48	49	34	60	42	36	36	39	37	33	46	45	53
NC_031768.1	1374	55	44	36	44	46	47	43	48	49	34	59	42	36	35	39	37	33	46	46	53
NC_031768.1	1375	54	44	36	43	46	45	43	48	50	35	59	42	36	34	40	37	33	47	46	53
NC_031768.1	1376	53	44	36	43	47	46	44	48	49	34	59	41	36	34	40	37	33	45	46	52
NC_031768.1	1377	53	45	36	43	46	47	45	48	47	33	56	41	38	35	39	38	32	45	45	52
NC_031768.1	1378	52	45	36	43	46	48	45	47	46	34	56	42	38	38	39	37	32	44	45	52
NC_031768.1	1379	52	45	35	43	46	48	45	45	46	35	56	43	37	37	38	38	33	44	45	52
NC_031768.1	1380	52	45	35	43	46	50	44	46	46	34	56	43	37	37	38	39	33	44	45	52
NC_031768.1	1381	53	44	35	43	47	51	43	46	46	34	57	43	37	37	37	39	33	44	45	51
NC_031768.1	1382	53	45	36	43	48	52	43	46	47	33	57	44	37	37	37	39	32	44	44	52
NC_031768.1	1383	53	45	36	42	47	52	43	46	48	33	57	43	37	37	37	39	32	44	44	51
NC_031768.1	1384	53	45	36	42	47	51	43	46	48	33	58	42	37	37	38	40	32	46	44	50
NC_031768.1	1385	53	45	36	42	47	53	43	45	48	33	59	42	35	36	38	40	31	47	45	50
NC_031768.1	1386	53	45	36	42	48	53	43	46	48	33	58	42	34	36	38	40	31	46	46	49
NC_031768.1	1387	53	45	37	42	48	53	44	44	48	32	58	42	34	36	38	40	30	46	46	49
NC_031768.1	1388	54	45	37	42	49	53	44	43	47	32	57	41	34	36	36	41	30	46	46	48
NC_031768.1	1389	54	45	37	43	50	51	44	42	46	32	53	41	34	36	36	41	29	43	47	48
NC_031768.1	1390	53	45	37	43	48	51	44	42	46	32	53	41	33	37	36	41	29	44	45	47
NC_031768.1	1391	53	48	38	44	47	51	44	42	47	32	54	42	33	37	36	41	30	45	45	47
NC_031768.1	1392	53	48	39	44	47	51	45	43	47	32	54	42	32	38	35	41	31	46	45	47
NC_031768.1	1393	53	48	38	46	47	51	43	41	47	33	54	43	32	38	35	43	30	46	45	46
NC_031768.1	1394	53	48	38	45	46	51	42	40	47	33	53	41	32	35	35	42	30	46	46	46
NC_031768.1	1395	53	46	38	45	47	51	42	40	47	33	52	41	31	36	35	41	30	45	46	47
NC_031768.1	1396	54	46	38	45	47	51	42	40	48	33	53	41	33	35	35	40	29	44	46	47
NC_031768.1	1397	55	46	38	47	48	50	42	39	47	32	52	43	33	33	35	40	29	45	47	47
NC_031768.1	1398	55	46	37	47	48	49	42	39	47	31	52	43	33	33	35	40	29	46	48	47
NC_031768.1	1399	55	46	38	47	47	48	43	39	46	31	52	43	33	33	36	39	29	46	48	47
NC_031768.1	1400	55	47	38	46	47	48	43	39	46	31	50	43	33	33	36	40	29	46	49	47
NC_031768.1	1401	56	46	39	46	46	48	43	39	46	31	50	43	34	33	35	40	29	46	48	48
NC_031768.1	1402	56	47	38	46	45	48	42	39	45	31	51	44	34	33	35	39	29	46	48	48
NC_031768.1	1403	57	47	37	46	45	48	42	40	44	32	51	44	34	33	34	39	30	46	48	48
NC_031768.1	1404	57	47	36	45	45	49	43	41	44	33	51	43	34	32	33	39	30	46	48	47
NC_031768.1	1405	57	47	36	44	45	49	45	41	44	33	51	43	34	31	33	40	30	46	48	47
NC_031768.1	1406	57	48	36	45	45	49	45	42	44	33	51	44	34	31	34	40	30	47	48	47
NC_031768.1	1407	57	48	36	45	45	49	45	43	43	33	51	45	35	31	33	39	30	47	47	47
NC_031768.1	1408	57	48	37	45	44	49	45	43	44	33	51	45	35	31	34	40	30	47	47	48
NC_031768.1	1409	57	47	37	45	44	49	45	43	44	34	51	46	35	32	35	41	31	47	47	48
NC_031768.1	1410	57	47	37	44	44	49	44	43	44	34	51	45	35	32	35	40	31	48	46	47
NC_031768.1	1411	57	47	37	44	44	49	43	43	44	34	51	45	35	32	35	40	31	48	46	48
NC_031768.1	1412	56	47	37	44	44	50	43	43	44	34	52	45	35	30	36	40	29	48	46	47
NC_031768.1	1413	56	47	37	45	44	51	43	43	44	34	52	45	35	30	35	40	30	49	46	48
NC_031768.1	1414	54	46	37	44	43	50	44	42	44	34	51	45	35	30	36	40	30	51	47	47
NC_031768.1	1415	54	45	36	44	43	51	44	42	45	33	51	45	35	30	36	40	30	50	48	46
NC_031768.1	1416	54	45	36	44	45	51	46	43	45	33	51	45	35	30	35	40	30	50	47	47
NC_031768.1	1417	56	45	37	44	45	53	47	43	45	33	52	44	35	30	35	40	29	52	47	47
NC_031768.1	1418	54	46	37	44	45	51	47	42	46	33	53	44	35	29	35	42	29	51	47	49
NC_031768.1	1419	55	46	37	44	44	52	50	41	46	33	55	44	35	30	36	42	29	52	47	50
NC_031768.1	1420	56	46	37	44	45	52	51	41	46	33	55	44	35	31	35	42	29	52	47	50
NC_031768.1	1421	56	44	37	44	45	52	51	41	46	33	55	44	34	31	33	42	29	53	47	50
NC_031768.1	1422	56	44	37	45	45	52	51	41	46	33	55	44	34	30	33	42	29	52	48	51
NC_031768.1	1423	56	45	37	45	43	51	50	41	46	32	56	44	34	30	33	42	29	52	48	50
NC_031768.1	1424	57	45	38	45	43	50	50	41	47	33	56	44	34	30	33	42	29	52	48	50
NC_031768.1	1425	58	44	37	45	44	50	50	41	47	35	55	44	34	29	35	41	29	52	47	50
NC_031768.1	1426	58	44	38	45	43	50	49	41	47	35	55	44	34	29	35	41	29	52	47	50
NC_031768.1	1427	58	44	38	45	44	51	49	41	47	35	54	44	34	30	36	40	30	51	47	51
NC_031768.1	1428	57	44	37	45	44	51	49	41	48	35	53	44	34	30	36	41	30	51	47	51
NC_031768.1	1429	57	44	37	45	45	51	49	41	49	36	53	43	34	31	37	41	30	51	47	50
NC_031768.1	1430	57	44	36	45	45	51	49	41	49	36	52	44	33	30	37	42	30	54	47	51
NC_031768.1	1431	57	44	35	44	45	52	49	41	49	36	52	44	32	30	37	42	30	53	47	50
NC_031768.1	1432	55	44	37	46	45	53	49	41	48	37	52	43	32	30	38	42	31	53	47	50
NC_031768.1	1433	55	43	36	45	45	55	48	40	49	37	51	43	32	30	37	44	31	53	47	50
NC_031768.1	1434	55	43	38	44	44	55	46	40	49	37	52	42	34	30	36	45	31	53	48	50
NC_031768.1	1435	52	42	38	44	43	56	46	38	49	37	52	42	34	30	36	45	31	52	47	50
NC_031768.1	1436	52	42	38	45	43	56	46	38	49	37	52	44	32	30	36	45	31	52	47	50
NC_031768.1	1437	53	42	38	45	43	56	45	37	51	37	52	44	32	30	36	46	31	52	47	49
NC_031768.1	1438	53	41	37	45	44	56	45	37	50	37	53	44	32	30	37	46	31	52	47	49
NC_031768.1	1439	52	40	37	44	44	56	45	34	50	37	53	44	32	30	37	46	31	52	46	49
NC_031768.1	1440	52	41	39	44	44	56	45	35	49	37	52	44	33	29	37	46	31	51	46	49
NC_031768.1	1441	51	42	39	45	43	55	45	35	49	37	52	44	33	29	37	46	31	51	46	48
NC_031768.1	1442	51	42	39	44	42	55	44	35	49	39	52	44	32	29	37	47	31	51	46	48
NC_031768.1	1443	50	42	39	44	42	54	44	35	49	38	51	44	32	29	37	48	32	51	46	47
NC_031768.1	1444	50	42	39	44	42	53	44	35	49	39	51	44	32	29	37	47	32	50	46	48
NC_031768.1	1445	51	42	40	44	43	53	43	35	48	39	50	44	33	29	37	48	32	50	48	48
NC_031768.1	1446	51	41	41	44	44	52	43	35	48	39	51	44	33	29	38	48	32	52	47	48
NC_031768.1	1447	51	41	40	44	43	52	43	36	48	39	51	44	32	28	38	48	32	52	47	49
NC_031768.1	1448	51	41	40	44	43	53	43	36	48	39	52	44	32	28	38	48	33	53	47	48
NC_031768.1	1449	52	42	40	45	43	53	42	36	49	38	51	45	32	28	38	48	32	54	47	47
NC_031768.1	1450	52	41	40	44	42	53	43	36	49	38	51	43	32	29	38	49	32	54	46	47
NC_031768.1	1451	52	42	40	44	42	53	43	36	51	38	52	42	33	30	38	49	32	55	46	48
NC_031768.1	1452	52	42	42	44	43	53	43	36	52	38	52	43	33	30	38	50	33	55	47	48
NC_031768.1	1453	53	42	44	44	44	53	44	36	53	39	52	42	33	29	38	50	33	55	49	48
NC_031768.1	1454	53	44	44	44	44	52	44	37	53	39	53	42	32	29	37	50	33	56	50	48
NC_031768.1	1455	53	42	45	44	45	52	43	37	54	40	53	41	32	29	36	50	33	56	50	49
NC_031768.1	1456	52	41	45	44	44	50	44	36	56	39	52	43	32	29	36	49	33	56	50	49
NC_031768.1	1457	52	42	44	45	43	51	45	35	55	37	51	42	32	29	36	49	33	56	48	49
NC_031768.1	1458	51	40	44	43	45	52	45	34	56	37	51	44	32	31	36	49	33	56	48	48
NC_031768.1	1459	50	40	45	42	45	52	45	34	55	36	52	44	32	31	37	48	33	55	48	48
NC_031768.1	1460	49	41	45	42	46	53	46	36	54	36	51	42	32	31	37	48	35	55	48	48
NC_031768.1	1461	50	41	46	39	45	53	45	36	53	34	51	42	32	31	39	45	35	54	48	48
NC_031768.1	1462	48	42	46	39	45	53	46	35	53	34	50	42	32	30	39	47	35	51	48	47
NC_031768.1	1463	48	43	45	39	45	54	46	37	53	34	51	42	32	30	39	46	35	51	49	46
NC_031768.1	1464	49	42	45	39	45	54	46	36	54	36	50	42	30	29	39	47	35	49	48	47
NC_031768.1	1465	48	42	45	39	45	54	45	36	54	36	49	42	30	31	39	46	34	49	48	48
NC_031768.1	1466	48	41	45	40	45	54	45	37	54	34	49	42	31	30	39	45	34	49	49	47
NC_031768.1	1467	48	41	45	40	46	54	48	37	53	34	49	41	30	30	39	45	34	49	49	46
NC_031768.1	1468	46	41	45	42	46	55	47	35	53	34	49	42	30	31	38	45	34	48	48	46
NC_031768.1	1469	46	42	46	42	46	55	46	36	53	35	49	42	30	31	39	45	34	48	47	45
NC_031768.1	1470	46	42	46	42	46	55	46	36	52	35	49	42	29	31	39	46	34	48	48	45
NC_031768.1	1471	46	41	45	42	46	55	46	37	54	36	51	41	29	32	37	46	35	47	48	45
NC_031768.1	1472	46	40	45	42	46	55	46	36	53	35	50	41	29	33	36	46	34	48	47	44
NC_031768.1	1473	45	40	45	42	46	54	46	36	53	35	50	41	30	32	36	45	34	49	47	44
NC_031768.1	1474	45	38	46	42	46	54	47	36	53	35	51	42	30	32	35	44	34	49	46	43
NC_031768.1	1475	44	38	46	43	46	54	47	36	53	35	50	40	31	32	35	41	35	49	44	43
NC_031768.1	1476	42	38	45	43	46	54	47	37	53	35	51	40	32	32	36	41	35	48	43	43
NC_031768.1	1477	42	40	46	43	46	52	46	37	52	35	51	40	32	32	36	41	34	47	43	43
NC_031768.1	1478	43	40	45	43	47	52	46	38	52	34	51	40	33	34	36	41	33	46	44	45
NC_031768.1	1479	43	41	43	44	47	52	46	37	52	34	49	41	34	35	36	41	33	47	44	45
NC_031768.1	1480	42	41	43	44	46	51	45	35	52	34	50	41	35	36	35	41	35	46	45	43
NC_031768.1	1481	42	40	42	44	46	50	44	35	53	34	49	41	35	36	35	41	35	46	44	43
NC_031768.1	1482	44	40	42	44	47	51	44	36	54	37	49	42	35	36	35	41	37	46	45	44
NC_031768.1	1483	44	40	42	45	47	51	44	36	56	37	49	43	36	36	36	41	37	46	44	44
NC_031768.1	1484	44	40	41	45	48	52	45	36	55	36	49	43	37	37	36	41	37	47	44	44
NC_031768.1	1485	44	40	41	45	48	51	45	36	55	36	49	43	38	37	36	42	36	48	44	44
NC_031768.1	1486	45	40	41	45	48	51	45	36	54	36	48	43	38	36	36	42	36	48	44	44
NC_031768.1	1487	46	40	39	46	48	52	46	36	54	36	49	44	37	36	37	41	36	48	44	44
NC_031768.1	1488	45	41	40	47	48	51	45	36	53	36	49	44	37	36	37	42	38	48	45	43
NC_031768.1	1489	45	41	41	46	47	52	45	36	54	36	49	44	37	36	38	42	38	49	45	42
NC_031768.1	1490	45	42	41	46	47	53	44	36	56	36	49	44	37	36	39	42	38	48	46	41
NC_031768.1	1491	44	41	41	46	47	53	44	36	56	35	48	45	36	36	38	42	40	48	47	41
NC_031768.1	1492	44	41	40	45	48	54	44	36	56	33	50	45	36	36	38	45	42	48	46	41
NC_031768.1	1493	44	40	40	44	47	54	44	36	56	33	50	45	37	36	37	45	42	48	46	40
NC_031768.1	1494	47	40	40	45	48	53	44	35	58	36	50	46	37	36	37	45	41	49	46	42
NC_031768.1	1495	47	40	40	45	48	53	46	35	58	35	51	46	37	36	37	45	41	49	47	42
NC_031768.1	1496	46	40	40	44	47	53	45	35	58	35	49	46	37	36	36	45	40	49	46	42
NC_031768.1	1497	46	40	40	44	47	53	45	34	58	35	48	47	37	35	36	45	41	49	46	42
NC_031768.1	1498	45	40	40	44	47	53	45	34	58	35	47	48	37	35	36	45	39	48	46	42
NC_031768.1	1499	45	40	40	44	47	52	45	34	59	35	47	48	38	37	36	45	39	48	46	42
NC_031768.1	1500	45	39	40	43	47	51	44	36	58	35	49	48	39	37	36	45	39	48	45	42
NC_031768.1	1501	45	40	40	43	49	51	45	34	58	37	49	48	39	38	35	45	39	48	45	42
NC_031768.1	1502	45	40	40	43	49	50	45	34	58	37	50	48	39	38	36	46	39	50	45	42
NC_031768.1	1503	44	40	39	42	47	51	44	35	58	38	50	47	39	38	37	46	39	51	44	43
NC_031768.1	1504	44	41	39	42	46	52	44	34	59	39	50	48	39	37	37	46	39	51	42	43
NC_031768.1	1505	44	41	40	43	46	52	44	35	60	39	50	48	39	37	38	47	38	51	42	42
NC_031768.1	1506	44	42	41	44	46	51	44	35	61	39	51	48	39	37	39	47	38	51	39	42
NC_031768.1	1507	42	43	41	44	45	49	45	36	61	39	51	46	39	37	39	48	38	51	39	43
NC_031768.1	1508	42	44	41	44	46	51	43	37	62	39	52	46	38	39	40	49	39	50	38	43
NC_031768.1	1509	41	45	41	43	45	52	43	37	62	38	52	46	39	39	40	49	39	49	39	43
NC_031768.1	1510	42	44	40	43	45	52	42	37	62	38	52	46	39	37	40	49	38	49	38	42
NC_031768.1	1511	41	43	40	43	43	52	41	37	61	37	52	46	38	37	41	49	39	50	38	42
NC_031768.1	1512	40	43	40	41	43	52	40	38	62	37	52	46	39	37	42	48	39	50	39	41
NC_031768.1	1513	39	41	39	38	43	53	38	38	61	37	51	45	39	37	42	49	38	49	39	39
NC_031768.1	1514	38	41	38	38	42	54	38	38	60	37	50	45	39	37	41	47	38	49	39	39
NC_031768.1	1515	38	41	39	38	42	54	38	38	60	37	49	45	39	38	40	47	37	49	39	39
NC_031768.1	1516	39	41	40	40	44	54	38	38	61	38	49	45	41	38	40	47	37	49	39	39
NC_031768.1	1517	38	41	40	40	44	55	38	38	62	37	50	45	41	38	39	47	37	49	39	39
NC_031768.1	1518	39	41	40	43	43	54	38	38	64	36	50	43	42	38	38	48	37	49	39	39
NC_031768.1	1519	41	40	40	43	43	53	38	38	63	36	50	43	42	39	38	47	37	49	39	39
NC_031768.1	1520	40	41	40	43	41	53	40	38	63	38	50	42	42	39	38	47	37	49	39	39
NC_031768.1	1521	39	41	40	43	40	54	42	38	62	38	50	42	44	39	38	47	37	48	38	38
NC_031768.1	1522	39	40	40	43	39	55	43	38	62	38	50	42	43	40	37	47	37	47	38	39
NC_031768.1	1523	38	40	37	43	39	55	43	37	61	38	49	42	43	40	36	47	37	47	38	39
NC_031768.1	1524	38	40	38	43	38	54	42	37	61	38	49	42	43	40	37	47	37	47	37	38
NC_031768.1	1525	39	40	38	43	38	54	42	37	60	37	50	42	43	40	37	50	37	48	37	38
NC_031768.1	1526	38	40	38	43	37	53	41	37	61	37	50	42	43	40	37	51	37	50	37	40
NC_031768.1	1527	39	39	39	43	37	52	40	38	60	37	50	43	41	39	38	51	38	50	36	40
NC_031768.1	1528	40	39	40	43	37	51	40	38	60	36	49	41	41	36	39	52	38	52	36	41
NC_031768.1	1529	40	39	40	45	37	51	40	38	60	35	48	40	41	36	39	51	37	52	36	42
NC_031768.1	1530	40	39	40	45	37	49	40	37	60	35	48	40	41	36	40	49	37	52	36	42
NC_031768.1	1531	39	39	40	45	36	48	40	37	60	35	48	40	41	36	40	50	37	52	36	42
NC_031768.1	1532	40	38	40	43	35	48	40	37	59	35	48	40	41	36	40	50	37	53	36	41
NC_031768.1	1533	40	38	40	43	35	48	40	38	58	35	48	40	42	36	41	50	37	53	36	41
NC_031768.1	1534	40	38	40	42	35	48	40	39	59	36	46	41	43	37	40	49	37	52	37	41
NC_031768.1	1535	40	39	41	42	36	50	40	40	59	36	45	41	43	37	40	49	39	51	36	41
NC_031768.1	1536	40	39	42	42	35	50	40	39	59	37	45	41	43	37	40	49	41	51	35	41
NC_031768.1	1537	40	40	41	42	35	51	39	39	59	39	47	41	43	37	40	50	42	51	35	41
NC_031768.1	1538	39	40	41	41	34	52	39	39	59	39	48	41	42	37	40	49	42	51	35	41
NC_031768.1	1539	39	40	41	40	32	52	39	39	59	39	48	42	43	38	40	49	42	51	34	41
NC_031768.1	1540	39	39	42	40	32	52	39	39	59	40	47	44	42	37	40	49	42	50	34	42
NC_031768.1	1541	39	38	42	40	32	52	40	38	58	40	46	43	42	34	40	50	41	49	33	42
